fecha,estacion,comuna,zona_geografica,tipo_estacion,mp2_5_mean,mp2_5_max,mp10_mean,mp10_max,o3_mean,o3_max,temperatura_mean,humedad_mean,presion_mean,viento_mean,direccion_viento,radiacion_mean,isoterma_0_mean,precipitacion_sum,precipitacion_max,prop_inversion,dia_semana,es_finde,es_festivo,periodo_gec,tipo_dia,estacion_anio,temporada_critica,nivel_socioeconomico,calidad_aire_mp25,calidad_aire_mp10,nivel_contaminacion,estaciones_en_episodio,critico_mp25_dia,critico_mp10_dia,mala_calidad_mp25
2023-01-05,Quilicura,Quilicura,Norte,Urbana de tráfico,23.03,49.8,48.87,95.1,41.46,110.3,21.74,56.28,1016.58,2.62,221.68,425.96,3962.58,0.0,0.0,0.29,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-05,Talagante,Talagante,Poniente,Suburbana,23.41,53.3,48.57,107.0,40.85,111.2,21.52,56.05,1017.09,2.01,228.45,389.26,4007.29,0.0,0.0,0.29,3,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-06,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,20.06,43.6,43.61,83.0,39.28,112.4,22.18,57.75,1017.05,2.5,232.08,420.0,4118.96,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-06,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,26.83,52.0,55.06,94.6,39.3,97.8,22.05,56.27,1017.31,2.39,218.07,410.88,3957.08,2.0,2.0,0.21,4,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-06,El Bosque,El Bosque,Sur,Urbana de fondo,25.12,50.9,53.86,97.3,40.0,102.7,21.92,54.73,1017.28,2.82,217.52,412.12,4108.5,8.1,8.1,0.46,4,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-06,Independencia,Independencia,Centro,Urbana de tráfico,20.29,54.0,43.06,97.1,39.91,113.5,21.85,57.39,1017.62,2.11,226.3,423.58,3999.88,0.0,0.0,0.29,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-06,La Florida,La Florida,Sur,Urbana de fondo,20.32,42.9,44.5,80.2,35.79,102.3,21.84,56.4,1016.81,2.79,227.15,414.25,4021.58,0.0,0.0,0.42,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-06,Las Condes,Las Condes,Oriente,Urbana de fondo,10.8,33.1,28.28,66.4,38.35,103.6,21.55,54.68,1017.69,2.56,219.42,418.58,4021.83,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-06,Providencia,Providencia,Oriente,Urbana de tráfico,11.13,44.9,28.13,75.4,39.07,116.8,21.83,54.04,1017.65,2.38,217.45,414.5,3993.21,2.2,2.2,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-06,Pudahuel,Pudahuel,Poniente,Suburbana,26.14,63.6,52.56,118.1,38.99,107.9,21.89,56.39,1016.93,2.59,223.34,414.96,4019.75,0.0,0.0,0.25,4,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-06,Puente Alto,Puente Alto,Sur,Suburbana,24.57,59.9,51.38,112.4,40.65,114.2,22.62,58.5,1016.54,2.09,227.69,417.33,4162.96,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-06,Quilicura,Quilicura,Norte,Urbana de tráfico,23.24,53.9,48.51,108.0,41.25,110.6,22.11,56.35,1016.93,2.42,227.43,417.62,4021.46,0.0,0.0,0.21,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-06,Talagante,Talagante,Poniente,Suburbana,19.33,44.1,43.11,89.7,38.99,101.3,21.85,55.86,1018.0,2.5,231.61,424.5,4036.21,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,16.98,42.0,37.63,79.6,36.65,95.1,22.22,57.17,1017.71,2.61,234.5,411.38,4059.17,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,23.85,51.1,48.98,96.4,34.79,115.7,21.78,55.91,1017.02,2.08,224.6,389.96,3997.17,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,El Bosque,El Bosque,Sur,Urbana de fondo,21.17,41.1,45.48,77.3,39.02,105.1,22.33,56.46,1017.78,2.62,217.19,417.88,4050.5,0.0,0.0,0.29,5,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,Independencia,Independencia,Centro,Urbana de tráfico,17.19,42.8,37.92,76.0,34.98,95.1,21.48,58.16,1017.21,2.2,225.88,378.39,3993.42,0.0,0.0,0.25,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,La Florida,La Florida,Sur,Urbana de fondo,18.05,51.1,39.53,91.4,38.24,104.3,22.09,56.92,1016.59,2.06,223.69,415.71,3992.5,0.0,0.0,0.42,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,Las Condes,Las Condes,Oriente,Urbana de fondo,10.44,34.6,26.07,57.1,38.33,101.9,22.74,56.17,1017.41,2.02,223.89,426.5,4093.0,0.0,0.0,0.33,5,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,Providencia,Providencia,Oriente,Urbana de tráfico,10.74,35.8,27.7,59.8,37.59,100.8,21.29,59.18,1017.23,2.6,223.42,401.43,3939.75,0.0,0.0,0.29,5,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,Pudahuel,Pudahuel,Poniente,Suburbana,22.36,45.0,47.55,84.5,37.94,104.9,22.37,56.14,1017.83,2.58,214.2,415.75,4084.0,0.0,0.0,0.54,5,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,Puente Alto,Puente Alto,Sur,Suburbana,16.37,44.9,36.85,75.2,39.7,112.5,21.82,56.87,1015.75,2.68,223.13,412.5,4026.79,0.0,0.0,0.29,5,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,Quilicura,Quilicura,Norte,Urbana de tráfico,19.32,40.6,42.28,79.3,38.78,111.5,22.09,53.82,1016.65,2.29,223.13,425.25,4022.67,0.0,0.0,0.25,5,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-07,Talagante,Talagante,Poniente,Suburbana,16.16,40.3,37.57,75.5,38.57,107.1,22.14,57.05,1017.02,2.62,216.58,430.91,4037.42,0.0,0.0,0.25,5,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,19.11,44.1,40.65,87.3,35.47,100.4,21.35,58.17,1017.75,2.75,218.98,351.05,3998.04,0.0,0.0,0.46,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,20.8,52.0,45.54,93.2,38.0,101.2,21.31,53.94,1016.42,2.98,239.1,418.92,4002.21,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,El Bosque,El Bosque,Sur,Urbana de fondo,17.7,42.4,41.63,86.1,38.62,106.6,21.49,55.82,1017.08,3.01,217.34,389.17,3909.38,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,Independencia,Independencia,Centro,Urbana de tráfico,17.3,55.9,39.46,107.1,42.71,118.8,22.06,58.53,1017.2,2.65,224.69,422.04,4050.42,0.0,0.0,0.38,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,La Florida,La Florida,Sur,Urbana de fondo,17.82,44.2,39.02,84.7,36.84,101.9,22.96,56.95,1015.39,2.58,228.31,415.0,4008.0,0.0,0.0,0.38,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,Las Condes,Las Condes,Oriente,Urbana de fondo,8.05,26.5,21.69,49.7,41.77,107.6,21.62,58.42,1017.22,2.2,219.54,423.25,3929.25,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,Providencia,Providencia,Oriente,Urbana de tráfico,11.02,31.2,25.93,49.6,36.46,105.1,22.33,58.78,1017.0,2.2,227.11,428.57,4065.96,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,Pudahuel,Pudahuel,Poniente,Suburbana,19.49,35.7,41.84,70.3,38.64,129.1,22.0,58.23,1016.9,2.6,216.86,422.29,4017.21,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,Puente Alto,Puente Alto,Sur,Suburbana,16.4,44.8,39.04,92.0,37.72,104.5,21.93,58.16,1016.85,3.25,216.86,419.12,4066.67,0.0,0.0,0.33,6,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,Quilicura,Quilicura,Norte,Urbana de tráfico,18.71,51.1,43.23,93.2,37.74,114.6,22.18,56.06,1016.82,2.78,225.65,419.79,4041.67,0.0,0.0,0.38,6,1,0,0,Fin de semana,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-08,Talagante,Talagante,Poniente,Suburbana,17.58,35.8,38.46,65.0,37.63,102.1,22.4,57.75,1016.72,2.47,225.05,433.57,4157.96,0.0,0.0,0.29,6,1,0,0,Fin de semana,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-09,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,21.63,51.3,46.89,94.3,41.89,108.2,21.78,57.42,1016.96,2.75,234.55,429.38,4071.42,0.0,0.0,0.38,0,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-09,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,27.18,62.3,54.66,104.3,36.99,105.6,21.49,57.05,1016.97,2.43,236.15,405.17,3952.17,0.0,0.0,0.25,0,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-09,El Bosque,El Bosque,Sur,Urbana de fondo,26.44,66.8,52.31,111.1,39.54,119.9,21.72,60.42,1016.88,2.18,226.08,428.04,4021.08,0.0,0.0,0.17,0,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-09,Independencia,Independencia,Centro,Urbana de tráfico,19.51,63.5,43.03,109.1,39.41,106.6,21.74,58.9,1016.9,2.51,221.4,403.71,3960.42,0.0,0.0,0.21,0,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-09,La Florida,La Florida,Sur,Urbana de fondo,17.32,54.7,40.46,108.3,38.12,101.3,22.02,54.73,1018.16,2.89,211.29,423.58,4027.38,7.3,7.3,0.38,0,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-09,Las Condes,Las Condes,Oriente,Urbana de fondo,10.34,37.2,27.8,70.8,35.3,116.2,22.32,56.46,1017.2,2.58,216.99,416.62,4037.33,0.0,0.0,0.5,0,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-09,Providencia,Providencia,Oriente,Urbana de tráfico,15.36,50.4,34.81,93.6,37.32,109.2,21.32,58.82,1017.85,2.23,220.65,413.43,3989.83,0.0,0.0,0.33,0,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-09,Pudahuel,Pudahuel,Poniente,Suburbana,26.71,59.6,54.76,109.7,37.71,109.0,22.29,57.59,1017.21,2.14,234.55,419.04,4082.5,0.0,0.0,0.29,0,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-09,Puente Alto,Puente Alto,Sur,Suburbana,17.66,46.8,39.67,93.9,37.0,108.0,22.05,55.48,1016.17,2.74,232.08,414.79,4009.96,0.0,0.0,0.25,0,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-09,Quilicura,Quilicura,Norte,Urbana de tráfico,21.53,48.1,46.29,89.8,35.34,103.3,21.82,57.37,1017.35,2.26,234.07,417.42,4031.0,0.0,0.0,0.21,0,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-09,Talagante,Talagante,Poniente,Suburbana,19.1,52.7,42.9,93.5,39.7,103.1,22.1,57.86,1017.14,2.39,231.77,415.75,4136.42,0.0,0.0,0.29,0,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-10,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,23.24,52.6,48.67,90.0,38.21,102.3,22.48,54.06,1017.72,2.47,220.77,426.92,4100.5,0.0,0.0,0.38,1,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-10,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,26.59,52.9,55.19,104.4,37.26,107.2,22.4,54.63,1016.21,2.45,229.43,430.04,4051.29,3.2,3.2,0.29,1,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-10,El Bosque,El Bosque,Sur,Urbana de fondo,25.59,66.5,53.65,121.5,38.09,117.2,21.83,57.5,1015.88,2.56,215.09,417.62,4018.75,0.0,0.0,0.33,1,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-10,Independencia,Independencia,Centro,Urbana de tráfico,21.36,59.0,46.77,114.6,38.62,104.2,22.35,53.47,1016.46,2.57,220.79,409.08,4097.96,0.0,0.0,0.33,1,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-10,La Florida,La Florida,Sur,Urbana de fondo,20.28,52.2,42.94,97.7,37.21,102.4,21.82,56.05,1016.36,2.51,234.65,425.43,4011.08,0.0,0.0,0.25,1,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-10,Las Condes,Las Condes,Oriente,Urbana de fondo,8.77,30.6,23.14,59.7,37.91,118.4,22.47,55.29,1017.06,2.07,222.57,421.42,4061.67,0.0,0.0,0.21,1,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-10,Providencia,Providencia,Oriente,Urbana de tráfico,9.87,29.1,25.45,59.0,36.66,118.3,21.28,57.88,1016.64,2.51,229.34,396.7,3925.08,1.6,1.6,0.21,1,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-10,Pudahuel,Pudahuel,Poniente,Suburbana,22.5,53.8,47.78,95.7,38.13,95.7,22.43,56.0,1018.33,2.68,218.31,425.5,4166.46,0.0,0.0,0.25,1,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-10,Puente Alto,Puente Alto,Sur,Suburbana,24.32,63.8,50.59,120.7,41.07,108.6,21.77,56.9,1016.16,2.12,226.99,415.83,4025.42,0.0,0.0,0.25,1,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-10,Quilicura,Quilicura,Norte,Urbana de tráfico,23.19,58.4,47.68,117.9,38.7,113.6,20.87,55.47,1017.11,2.15,221.54,395.27,3868.83,0.0,0.0,0.38,1,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-10,Talagante,Talagante,Poniente,Suburbana,16.18,47.9,37.84,100.6,39.08,109.9,21.9,58.32,1016.53,2.85,229.98,418.67,3991.38,0.0,0.0,0.42,1,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,23.68,57.5,49.73,116.3,39.75,101.5,22.64,55.0,1018.18,2.52,222.48,419.29,4135.21,0.0,0.0,0.38,2,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,26.6,53.9,53.35,106.4,36.39,109.0,21.63,56.0,1017.23,2.15,227.77,421.29,3994.5,0.0,0.0,0.12,2,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-11,El Bosque,El Bosque,Sur,Urbana de fondo,24.43,46.7,52.88,102.1,40.63,104.8,22.34,56.08,1015.52,2.23,221.78,408.42,4066.33,0.0,0.0,0.29,2,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,Independencia,Independencia,Centro,Urbana de tráfico,21.64,58.5,47.0,110.3,38.12,112.2,22.15,55.96,1016.83,2.43,216.65,385.57,3992.0,0.0,0.0,0.33,2,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,La Florida,La Florida,Sur,Urbana de fondo,17.45,38.3,39.22,68.5,38.24,110.1,21.98,59.97,1017.33,2.36,214.37,407.46,4058.62,0.0,0.0,0.33,2,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,Las Condes,Las Condes,Oriente,Urbana de fondo,9.7,33.7,27.38,65.4,37.64,101.1,22.84,59.22,1016.24,3.2,226.21,425.12,4065.54,1.1,1.1,0.25,2,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,Providencia,Providencia,Oriente,Urbana de tráfico,15.51,42.0,33.26,73.6,40.44,104.6,22.02,56.17,1017.33,1.95,232.33,406.58,4023.71,0.0,0.0,0.38,2,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,Pudahuel,Pudahuel,Poniente,Suburbana,20.66,52.0,46.36,93.8,37.49,103.4,21.53,55.19,1016.72,2.63,236.19,394.09,3939.62,0.0,0.0,0.17,2,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,Puente Alto,Puente Alto,Sur,Suburbana,21.1,58.3,47.03,117.1,35.6,97.3,21.98,54.19,1015.85,2.38,224.65,409.62,4083.58,0.0,0.0,0.25,2,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,Quilicura,Quilicura,Norte,Urbana de tráfico,18.43,48.9,39.65,99.1,37.78,105.3,22.63,61.36,1016.92,2.58,225.25,419.5,4112.33,0.0,0.0,0.21,2,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-11,Talagante,Talagante,Poniente,Suburbana,22.4,53.1,47.05,103.5,36.58,98.2,22.27,55.14,1016.92,2.37,220.5,419.58,4088.58,0.0,0.0,0.29,2,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-12,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,21.82,55.9,46.69,94.3,39.32,111.9,22.09,57.53,1016.08,2.65,229.59,412.62,4093.42,0.0,0.0,0.33,3,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Bajo,0,0,0,0
2023-01-12,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,26.6,52.1,54.4,95.0,36.74,106.3,20.99,60.13,1017.39,2.43,222.35,371.3,3924.21,0.0,0.0,0.25,3,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-12,El Bosque,El Bosque,Sur,Urbana de fondo,29.34,61.4,59.44,120.1,37.77,104.7,21.93,59.11,1017.19,2.15,223.21,415.17,4053.42,0.0,0.0,0.38,3,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-12,Independencia,Independencia,Centro,Urbana de tráfico,23.34,65.0,46.46,111.1,38.61,101.8,21.58,57.66,1017.27,1.9,234.6,418.88,3986.38,0.0,0.0,0.29,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-12,La Florida,La Florida,Sur,Urbana de fondo,18.75,47.0,42.07,85.6,38.7,96.3,22.33,54.76,1016.35,2.43,233.1,386.04,4180.38,0.0,0.0,0.21,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-12,Las Condes,Las Condes,Oriente,Urbana de fondo,8.8,42.5,24.94,82.4,36.95,106.0,21.45,55.72,1016.47,2.6,221.2,433.65,3929.75,0.0,0.0,0.33,3,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-12,Providencia,Providencia,Oriente,Urbana de tráfico,15.72,39.6,35.28,72.9,38.24,101.6,22.37,58.71,1016.68,2.21,221.63,408.71,4127.17,0.0,0.0,0.42,3,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-12,Pudahuel,Pudahuel,Poniente,Suburbana,26.55,55.0,53.08,100.2,38.07,103.2,21.97,54.11,1017.05,2.22,225.62,414.62,4100.17,0.0,0.0,0.33,3,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-12,Puente Alto,Puente Alto,Sur,Suburbana,25.15,58.5,52.4,113.1,38.81,107.6,21.55,58.38,1017.35,2.49,221.38,414.12,4012.08,0.0,0.0,0.42,3,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Medio,0,0,0,0
2023-01-12,Quilicura,Quilicura,Norte,Urbana de tráfico,20.05,44.1,42.7,84.9,38.44,105.1,21.62,52.92,1016.93,2.84,230.0,401.35,3983.96,0.0,0.0,0.25,3,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-12,Talagante,Talagante,Poniente,Suburbana,16.73,48.5,37.35,83.7,36.14,95.1,22.12,55.17,1018.2,2.42,229.92,431.09,4116.33,0.0,0.0,0.21,3,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
2023-01-13,Cerrillos,Cerrillos,Poniente,Urbana de tráfico,25.73,53.7,51.17,98.0,40.35,101.2,21.35,57.12,1018.11,2.15,224.81,419.38,3893.58,0.0,0.0,0.42,4,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-13,Cerro Navia,Cerro Navia,Poniente,Urbana de fondo,26.77,51.9,52.09,93.2,37.99,96.9,21.98,57.07,1017.09,2.3,220.7,411.92,4000.38,0.0,0.0,0.21,4,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-13,El Bosque,El Bosque,Sur,Urbana de fondo,26.46,53.9,54.87,102.5,37.61,111.6,22.31,55.95,1017.12,2.88,205.67,408.67,3983.88,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q1 (bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-13,Independencia,Independencia,Centro,Urbana de tráfico,19.45,37.0,42.79,72.9,40.03,93.7,21.55,55.98,1017.2,2.76,219.24,412.39,3977.21,0.0,0.0,0.42,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-13,La Florida,La Florida,Sur,Urbana de fondo,23.76,52.8,50.68,103.6,36.97,102.3,21.91,57.62,1017.85,1.86,231.73,409.29,4035.46,0.0,0.0,0.25,4,0,0,0,Laboral,Verano,Resto del año,Q4 (medio-alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-13,Las Condes,Las Condes,Oriente,Urbana de fondo,7.41,20.9,22.08,46.5,36.75,112.5,21.47,58.82,1016.47,2.3,230.17,386.35,3977.08,0.0,0.0,0.12,4,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-13,Providencia,Providencia,Oriente,Urbana de tráfico,12.39,44.0,30.34,74.7,39.39,102.9,22.42,58.05,1017.43,2.52,216.42,406.08,3973.62,0.0,0.0,0.5,4,0,0,0,Laboral,Verano,Resto del año,Q5 (alto),Bueno,Bueno,Bajo,0,0,0,0
2023-01-13,Pudahuel,Pudahuel,Poniente,Suburbana,26.02,67.2,52.38,107.1,38.5,106.0,21.6,57.94,1016.68,2.45,223.27,409.92,3931.83,0.0,0.0,0.33,4,0,0,0,Laboral,Verano,Resto del año,Q2 (medio-bajo),Bueno,Bueno,Medio,0,0,0,0
2023-01-13,Puente Alto,Puente Alto,Sur,Suburbana,23.72,46.9,51.42,94.5,36.81,104.9,22.18,54.26,1016.25,2.69,222.65,430.74,4069.54,0.0,0.0,0.42,4,0,0,0,Laboral,Verano,Resto del año,Q3 (medio),Bueno,Bueno,Bajo,0,0,0,0
